Round,Winning Number,Winning Color,Red Bet Win,Black Bet Win,Even Bet Win,Odd Bet Win,Zero Bet Win
3084,29,Black,0,1,0,1,0
3085,10,Black,0,1,1,0,0
3086,11,Black,0,1,0,1,0
3087,14,Red,1,0,1,0,0
3088,1,Red,1,0,0,1,0
3089,12,Red,1,0,1,0,0
3090,17,Black,0,1,0,1,0
3091,10,Black,0,1,1,0,0
3092,24,Black,0,1,1,0,0
3093,8,Black,0,1,1,0,0
3094,19,Red,1,0,0,1,0
3095,34,Red,1,0,1,0,0
3096,7,Red,1,0,0,1,0
3097,2,Black,0,1,1,0,0
3098,4,Black,0,1,1,0,0
3099,34,Red,1,0,1,0,0
3100,23,Red,1,0,0,1,0
3101,36,Red,1,0,1,0,0
3102,35,Black,0,1,0,1,0
3103,21,Red,1,0,0,1,0
3104,20,Black,0,1,1,0,0
3105,4,Black,0,1,1,0,0
3106,35,Black,0,1,0,1,0
3107,20,Black,0,1,1,0,0
3108,4,Black,0,1,1,0,0
3109,30,Red,1,0,1,0,0
3110,17,Black,0,1,0,1,0
3111,16,Red,1,0,1,0,0
3112,9,Red,1,0,0,1,0
3113,3,Red,1,0,0,1,0
3114,6,Black,0,1,1,0,0
3115,21,Red,1,0,0,1,0
3116,1,Red,1,0,0,1,0
3117,23,Red,1,0,0,1,0
3118,3,Red,1,0,0,1,0
3119,28,Black,0,1,1,0,0
3120,8,Black,0,1,1,0,0
3121,14,Red,1,0,1,0,0
3122,12,Red,1,0,1,0,0
3123,15,Black,0,1,0,1,0
3124,25,Red,1,0,0,1,0
3125,3,Red,1,0,0,1,0
3126,20,Black,0,1,1,0,0
3127,32,Red,1,0,1,0,0
3128,4,Black,0,1,1,0,0
3129,17,Black,0,1,0,1,0
3130,8,Black,0,1,1,0,0
3131,7,Red,1,0,0,1,0
3132,11,Black,0,1,0,1,0
3133,33,Black,0,1,0,1,0
3134,27,Red,1,0,0,1,0
3135,29,Black,0,1,0,1,0
3136,33,Black,0,1,0,1,0
3137,8,Black,0,1,1,0,0
3138,30,Red,1,0,1,0,0
3139,17,Black,0,1,0,1,0
3140,9,Red,1,0,0,1,0
3141,22,Black,0,1,1,0,0
3142,1,Red,1,0,0,1,0
3143,18,Red,1,0,1,0,0
3144,9,Red,1,0,0,1,0
3145,22,Black,0,1,1,0,0
3146,8,Black,0,1,1,0,0
3147,9,Red,1,0,0,1,0
3148,28,Black,0,1,1,0,0
3149,13,Black,0,1,0,1,0
3150,17,Black,0,1,0,1,0
3151,34,Red,1,0,1,0,0
3152,28,Black,0,1,1,0,0
3153,32,Red,1,0,1,0,0
3154,1,Red,1,0,0,1,0
3155,2,Black,0,1,1,0,0
3156,29,Black,0,1,0,1,0
3157,19,Red,1,0,0,1,0
3158,5,Red,1,0,0,1,0
3159,22,Black,0,1,1,0,0
3160,17,Black,0,1,0,1,0
3161,18,Red,1,0,1,0,0
3162,17,Black,0,1,0,1,0
3163,31,Black,0,1,0,1,0
3164,34,Red,1,0,1,0,0
3165,26,Black,0,1,1,0,0
3166,22,Black,0,1,1,0,0
3167,23,Red,1,0,0,1,0
3168,21,Red,1,0,0,1,0
3169,25,Red,1,0,0,1,0
3170,14,Red,1,0,1,0,0
3171,30,Red,1,0,1,0,0
3172,8,Black,0,1,1,0,0
3173,23,Red,1,0,0,1,0
3174,21,Red,1,0,0,1,0
3175,21,Red,1,0,0,1,0
3176,13,Black,0,1,0,1,0
3177,26,Black,0,1,1,0,0
3178,12,Red,1,0,1,0,0
3179,1,Red,1,0,0,1,0
3180,6,Black,0,1,1,0,0
3181,22,Black,0,1,1,0,0
3182,1,Red,1,0,0,1,0
3183,28,Black,0,1,1,0,0
3184,17,Black,0,1,0,1,0
3185,30,Red,1,0,1,0,0
3186,13,Black,0,1,0,1,0
3187,21,Red,1,0,0,1,0
3188,20,Black,0,1,1,0,0
3189,29,Black,0,1,0,1,0
3190,7,Red,1,0,0,1,0
3191,18,Red,1,0,1,0,0
3192,4,Black,0,1,1,0,0
3193,22,Black,0,1,1,0,0
3194,26,Black,0,1,1,0,0
3195,19,Red,1,0,0,1,0
3196,1,Red,1,0,0,1,0
3197,21,Red,1,0,0,1,0
3198,25,Red,1,0,0,1,0
3199,16,Red,1,0,1,0,0
3200,6,Black,0,1,1,0,0
3201,36,Red,1,0,1,0,0
3202,7,Red,1,0,0,1,0
3203,23,Red,1,0,0,1,0
3204,0,Green,0,0,0,0,1
3205,15,Black,0,1,0,1,0
3206,15,Black,0,1,0,1,0
3207,3,Red,1,0,0,1,0
3208,36,Red,1,0,1,0,0
3209,20,Black,0,1,1,0,0
3210,0,Green,0,0,0,0,1
3211,31,Black,0,1,0,1,0
3212,14,Red,1,0,1,0,0
3213,25,Red,1,0,0,1,0
3214,3,Red,1,0,0,1,0
3215,13,Black,0,1,0,1,0
3216,2,Black,0,1,1,0,0
3217,25,Red,1,0,0,1,0
3218,7,Red,1,0,0,1,0
3219,2,Black,0,1,1,0,0
3220,14,Red,1,0,1,0,0
3221,20,Black,0,1,1,0,0
3222,23,Red,1,0,0,1,0
3223,32,Red,1,0,1,0,0
3224,1,Red,1,0,0,1,0
3225,18,Red,1,0,1,0,0
3226,20,Black,0,1,1,0,0
3227,20,Black,0,1,1,0,0
3228,19,Red,1,0,0,1,0
3229,4,Black,0,1,1,0,0
3230,30,Red,1,0,1,0,0
3231,5,Red,1,0,0,1,0
3232,30,Red,1,0,1,0,0
3233,8,Black,0,1,1,0,0
3234,0,Green,0,0,0,0,1
3235,2,Black,0,1,1,0,0
3236,29,Black,0,1,0,1,0
3237,18,Red,1,0,1,0,0
3238,2,Black,0,1,1,0,0
3239,0,Green,0,0,0,0,1
3240,23,Red,1,0,0,1,0
3241,32,Red,1,0,1,0,0
3242,34,Red,1,0,1,0,0
3243,26,Black,0,1,1,0,0
3244,23,Red,1,0,0,1,0
3245,9,Red,1,0,0,1,0
3246,15,Black,0,1,0,1,0
3247,31,Black,0,1,0,1,0
3248,11,Black,0,1,0,1,0
3249,5,Red,1,0,0,1,0
3250,21,Red,1,0,0,1,0
3251,4,Black,0,1,1,0,0
3252,5,Red,1,0,0,1,0
3253,0,Green,0,0,0,0,1
3254,6,Black,0,1,1,0,0
3255,0,Green,0,0,0,0,1
3256,31,Black,0,1,0,1,0
3257,27,Red,1,0,0,1,0
3258,19,Red,1,0,0,1,0
3259,11,Black,0,1,0,1,0
3260,3,Red,1,0,0,1,0
3261,28,Black,0,1,1,0,0
3262,15,Black,0,1,0,1,0
3263,35,Black,0,1,0,1,0
3264,16,Red,1,0,1,0,0
3265,6,Black,0,1,1,0,0
3266,20,Black,0,1,1,0,0
3267,4,Black,0,1,1,0,0
3268,18,Red,1,0,1,0,0
3269,13,Black,0,1,0,1,0
3270,18,Red,1,0,1,0,0
3271,11,Black,0,1,0,1,0
3272,34,Red,1,0,1,0,0
3273,36,Red,1,0,1,0,0
3274,34,Red,1,0,1,0,0
3275,0,Green,0,0,0,0,1
3276,26,Black,0,1,1,0,0
3277,23,Red,1,0,0,1,0
3278,5,Red,1,0,0,1,0
3279,16,Red,1,0,1,0,0
3280,31,Black,0,1,0,1,0
3281,9,Red,1,0,0,1,0
3282,34,Red,1,0,1,0,0
3283,14,Red,1,0,1,0,0
3284,12,Red,1,0,1,0,0
3285,2,Black,0,1,1,0,0
3286,11,Black,0,1,0,1,0
3287,24,Black,0,1,1,0,0
3288,13,Black,0,1,0,1,0
3289,17,Black,0,1,0,1,0
3290,13,Black,0,1,0,1,0
3291,25,Red,1,0,0,1,0
3292,21,Red,1,0,0,1,0
3293,10,Black,0,1,1,0,0
3294,9,Red,1,0,0,1,0
3295,5,Red,1,0,0,1,0
3296,12,Red,1,0,1,0,0
3297,27,Red,1,0,0,1,0
3298,13,Black,0,1,0,1,0
3299,4,Black,0,1,1,0,0
3300,18,Red,1,0,1,0,0
3301,17,Black,0,1,0,1,0
3302,27,Red,1,0,0,1,0
3303,24,Black,0,1,1,0,0
3304,25,Red,1,0,0,1,0
3305,31,Black,0,1,0,1,0
3306,10,Black,0,1,1,0,0
3307,25,Red,1,0,0,1,0
3308,35,Black,0,1,0,1,0
3309,12,Red,1,0,1,0,0
3310,14,Red,1,0,1,0,0
3311,35,Black,0,1,0,1,0
3312,1,Red,1,0,0,1,0
3313,16,Red,1,0,1,0,0
3314,3,Red,1,0,0,1,0
3315,28,Black,0,1,1,0,0
3316,5,Red,1,0,0,1,0
3317,6,Black,0,1,1,0,0
3318,29,Black,0,1,0,1,0
3319,10,Black,0,1,1,0,0
3320,14,Red,1,0,1,0,0
3321,14,Red,1,0,1,0,0
3322,4,Black,0,1,1,0,0
3323,3,Red,1,0,0,1,0
3324,30,Red,1,0,1,0,0
3325,7,Red,1,0,0,1,0
3326,27,Red,1,0,0,1,0
3327,33,Black,0,1,0,1,0
3328,30,Red,1,0,1,0,0
3329,2,Black,0,1,1,0,0
3330,10,Black,0,1,1,0,0
3331,3,Red,1,0,0,1,0
3332,16,Red,1,0,1,0,0
3333,19,Red,1,0,0,1,0
3334,19,Red,1,0,0,1,0
3335,24,Black,0,1,1,0,0
3336,29,Black,0,1,0,1,0
3337,26,Black,0,1,1,0,0
3338,28,Black,0,1,1,0,0
3339,6,Black,0,1,1,0,0
3340,29,Black,0,1,0,1,0
3341,22,Black,0,1,1,0,0
3342,28,Black,0,1,1,0,0
3343,6,Black,0,1,1,0,0
3344,0,Green,0,0,0,0,1
3345,22,Black,0,1,1,0,0
3346,15,Black,0,1,0,1,0
3347,4,Black,0,1,1,0,0
3348,8,Black,0,1,1,0,0
3349,36,Red,1,0,1,0,0
3350,19,Red,1,0,0,1,0
3351,21,Red,1,0,0,1,0
3352,8,Black,0,1,1,0,0
3353,26,Black,0,1,1,0,0
3354,20,Black,0,1,1,0,0
3355,26,Black,0,1,1,0,0
3356,13,Black,0,1,0,1,0
3357,4,Black,0,1,1,0,0
3358,26,Black,0,1,1,0,0
3359,16,Red,1,0,1,0,0
3360,24,Black,0,1,1,0,0
3361,31,Black,0,1,0,1,0
3362,22,Black,0,1,1,0,0
3363,19,Red,1,0,0,1,0
3364,1,Red,1,0,0,1,0
3365,35,Black,0,1,0,1,0
3366,2,Black,0,1,1,0,0
3367,24,Black,0,1,1,0,0
3368,7,Red,1,0,0,1,0
3369,33,Black,0,1,0,1,0
3370,21,Red,1,0,0,1,0
3371,11,Black,0,1,0,1,0
3372,15,Black,0,1,0,1,0
3373,5,Red,1,0,0,1,0
3374,36,Red,1,0,1,0,0
3375,23,Red,1,0,0,1,0
3376,21,Red,1,0,0,1,0
3377,9,Red,1,0,0,1,0
3378,21,Red,1,0,0,1,0
3379,14,Red,1,0,1,0,0
3380,7,Red,1,0,0,1,0
3381,11,Black,0,1,0,1,0
3382,28,Black,0,1,1,0,0
3383,27,Red,1,0,0,1,0
3384,10,Black,0,1,1,0,0
3385,7,Red,1,0,0,1,0
3386,35,Black,0,1,0,1,0
3387,29,Black,0,1,0,1,0
3388,25,Red,1,0,0,1,0
3389,29,Black,0,1,0,1,0
3390,3,Red,1,0,0,1,0
3391,32,Red,1,0,1,0,0
3392,6,Black,0,1,1,0,0
3393,5,Red,1,0,0,1,0
3394,5,Red,1,0,0,1,0
3395,4,Black,0,1,1,0,0
3396,21,Red,1,0,0,1,0
3397,16,Red,1,0,1,0,0
3398,19,Red,1,0,0,1,0
3399,26,Black,0,1,1,0,0
3400,0,Green,0,0,0,0,1
3401,8,Black,0,1,1,0,0
3402,13,Black,0,1,0,1,0
3403,34,Red,1,0,1,0,0
3404,28,Black,0,1,1,0,0
3405,0,Green,0,0,0,0,1
3406,22,Black,0,1,1,0,0
3407,5,Red,1,0,0,1,0
3408,6,Black,0,1,1,0,0
3409,35,Black,0,1,0,1,0
3410,20,Black,0,1,1,0,0
3411,25,Red,1,0,0,1,0
3412,19,Red,1,0,0,1,0
3413,11,Black,0,1,0,1,0
3414,34,Red,1,0,1,0,0
3415,34,Red,1,0,1,0,0
3416,1,Red,1,0,0,1,0
3417,20,Black,0,1,1,0,0
3418,19,Red,1,0,0,1,0
3419,18,Red,1,0,1,0,0
3420,5,Red,1,0,0,1,0
3421,7,Red,1,0,0,1,0
3422,36,Red,1,0,1,0,0
3423,18,Red,1,0,1,0,0
3424,9,Red,1,0,0,1,0
3425,32,Red,1,0,1,0,0
3426,29,Black,0,1,0,1,0
3427,13,Black,0,1,0,1,0
3428,8,Black,0,1,1,0,0
3429,16,Red,1,0,1,0,0
3430,0,Green,0,0,0,0,1
3431,9,Red,1,0,0,1,0
3432,8,Black,0,1,1,0,0
3433,1,Red,1,0,0,1,0
3434,22,Black,0,1,1,0,0
3435,35,Black,0,1,0,1,0
3436,33,Black,0,1,0,1,0
3437,15,Black,0,1,0,1,0
3438,10,Black,0,1,1,0,0
3439,21,Red,1,0,0,1,0
3440,25,Red,1,0,0,1,0
3441,17,Black,0,1,0,1,0
3442,26,Black,0,1,1,0,0
3443,28,Black,0,1,1,0,0
3444,5,Red,1,0,0,1,0
3445,26,Black,0,1,1,0,0
3446,0,Green,0,0,0,0,1
3447,26,Black,0,1,1,0,0
3448,0,Green,0,0,0,0,1
3449,35,Black,0,1,0,1,0
3450,10,Black,0,1,1,0,0
3451,32,Red,1,0,1,0,0
3452,20,Black,0,1,1,0,0
3453,30,Red,1,0,1,0,0
3454,14,Red,1,0,1,0,0
3455,1,Red,1,0,0,1,0
3456,0,Green,0,0,0,0,1
3457,36,Red,1,0,1,0,0
3458,23,Red,1,0,0,1,0
3459,34,Red,1,0,1,0,0
3460,16,Red,1,0,1,0,0
3461,20,Black,0,1,1,0,0
3462,6,Black,0,1,1,0,0
3463,11,Black,0,1,0,1,0
3464,18,Red,1,0,1,0,0
3465,32,Red,1,0,1,0,0
3466,20,Black,0,1,1,0,0
3467,25,Red,1,0,0,1,0
3468,31,Black,0,1,0,1,0
3469,36,Red,1,0,1,0,0
3470,27,Red,1,0,0,1,0
3471,28,Black,0,1,1,0,0
3472,8,Black,0,1,1,0,0
3473,7,Red,1,0,0,1,0
3474,30,Red,1,0,1,0,0
3475,24,Black,0,1,1,0,0
3476,28,Black,0,1,1,0,0
3477,14,Red,1,0,1,0,0
3478,33,Black,0,1,0,1,0
3479,26,Black,0,1,1,0,0
3480,26,Black,0,1,1,0,0
3481,36,Red,1,0,1,0,0
3482,27,Red,1,0,0,1,0
3483,0,Green,0,0,0,0,1
3484,30,Red,1,0,1,0,0
3485,32,Red,1,0,1,0,0
3486,35,Black,0,1,0,1,0
3487,28,Black,0,1,1,0,0
3488,29,Black,0,1,0,1,0
3489,8,Black,0,1,1,0,0
3490,21,Red,1,0,0,1,0
3491,16,Red,1,0,1,0,0
3492,21,Red,1,0,0,1,0
3493,3,Red,1,0,0,1,0
3494,29,Black,0,1,0,1,0
3495,29,Black,0,1,0,1,0
3496,26,Black,0,1,1,0,0
3497,12,Red,1,0,1,0,0
3498,18,Red,1,0,1,0,0
3499,21,Red,1,0,0,1,0
3500,29,Black,0,1,0,1,0
3501,28,Black,0,1,1,0,0
3502,15,Black,0,1,0,1,0
3503,36,Red,1,0,1,0,0
3504,20,Black,0,1,1,0,0
3505,6,Black,0,1,1,0,0
3506,27,Red,1,0,0,1,0
3507,8,Black,0,1,1,0,0
3508,2,Black,0,1,1,0,0
3509,33,Black,0,1,0,1,0
3510,7,Red,1,0,0,1,0
3511,4,Black,0,1,1,0,0
3512,22,Black,0,1,1,0,0
3513,31,Black,0,1,0,1,0
3514,11,Black,0,1,0,1,0
3515,7,Red,1,0,0,1,0
3516,30,Red,1,0,1,0,0
3517,17,Black,0,1,0,1,0
3518,21,Red,1,0,0,1,0
3519,11,Black,0,1,0,1,0
3520,36,Red,1,0,1,0,0
3521,9,Red,1,0,0,1,0
3522,17,Black,0,1,0,1,0
3523,26,Black,0,1,1,0,0
3524,1,Red,1,0,0,1,0
3525,34,Red,1,0,1,0,0
3526,30,Red,1,0,1,0,0
3527,11,Black,0,1,0,1,0
3528,34,Red,1,0,1,0,0
3529,3,Red,1,0,0,1,0
3530,22,Black,0,1,1,0,0
3531,15,Black,0,1,0,1,0
3532,20,Black,0,1,1,0,0
3533,16,Red,1,0,1,0,0
3534,18,Red,1,0,1,0,0
3535,32,Red,1,0,1,0,0
3536,10,Black,0,1,1,0,0
3537,32,Red,1,0,1,0,0
3538,10,Black,0,1,1,0,0
3539,18,Red,1,0,1,0,0
3540,29,Black,0,1,0,1,0
3541,24,Black,0,1,1,0,0
3542,18,Red,1,0,1,0,0
3543,1,Red,1,0,0,1,0
3544,35,Black,0,1,0,1,0
3545,36,Red,1,0,1,0,0
3546,26,Black,0,1,1,0,0
3547,24,Black,0,1,1,0,0
3548,35,Black,0,1,0,1,0
3549,35,Black,0,1,0,1,0
3550,5,Red,1,0,0,1,0
3551,1,Red,1,0,0,1,0
3552,31,Black,0,1,0,1,0
3553,23,Red,1,0,0,1,0
3554,18,Red,1,0,1,0,0
3555,22,Black,0,1,1,0,0
3556,12,Red,1,0,1,0,0
3557,28,Black,0,1,1,0,0
3558,4,Black,0,1,1,0,0
3559,31,Black,0,1,0,1,0
3560,31,Black,0,1,0,1,0
3561,17,Black,0,1,0,1,0
3562,24,Black,0,1,1,0,0
3563,30,Red,1,0,1,0,0
3564,18,Red,1,0,1,0,0
3565,26,Black,0,1,1,0,0
3566,21,Red,1,0,0,1,0
3567,10,Black,0,1,1,0,0
3568,5,Red,1,0,0,1,0
3569,15,Black,0,1,0,1,0
3570,13,Black,0,1,0,1,0
3571,10,Black,0,1,1,0,0
3572,34,Red,1,0,1,0,0
3573,36,Red,1,0,1,0,0
3574,32,Red,1,0,1,0,0
3575,2,Black,0,1,1,0,0
3576,25,Red,1,0,0,1,0
3577,4,Black,0,1,1,0,0
3578,33,Black,0,1,0,1,0
3579,22,Black,0,1,1,0,0
3580,22,Black,0,1,1,0,0
3581,10,Black,0,1,1,0,0
3582,12,Red,1,0,1,0,0
3583,33,Black,0,1,0,1,0
3584,10,Black,0,1,1,0,0
3585,20,Black,0,1,1,0,0
3586,3,Red,1,0,0,1,0
3587,11,Black,0,1,0,1,0
3588,0,Green,0,0,0,0,1
3589,27,Red,1,0,0,1,0
3590,16,Red,1,0,1,0,0
3591,28,Black,0,1,1,0,0
3592,35,Black,0,1,0,1,0
3593,27,Red,1,0,0,1,0
3594,35,Black,0,1,0,1,0
3595,35,Black,0,1,0,1,0
3596,20,Black,0,1,1,0,0
3597,7,Red,1,0,0,1,0
3598,0,Green,0,0,0,0,1
3599,12,Red,1,0,1,0,0
3600,5,Red,1,0,0,1,0
3601,18,Red,1,0,1,0,0
3602,21,Red,1,0,0,1,0
3603,18,Red,1,0,1,0,0
3604,5,Red,1,0,0,1,0
3605,5,Red,1,0,0,1,0
3606,28,Black,0,1,1,0,0
3607,6,Black,0,1,1,0,0
3608,21,Red,1,0,0,1,0
3609,9,Red,1,0,0,1,0
3610,24,Black,0,1,1,0,0
3611,32,Red,1,0,1,0,0
3612,27,Red,1,0,0,1,0
3613,2,Black,0,1,1,0,0
3614,29,Black,0,1,0,1,0
3615,3,Red,1,0,0,1,0
3616,14,Red,1,0,1,0,0
3617,19,Red,1,0,0,1,0
3618,8,Black,0,1,1,0,0
3619,1,Red,1,0,0,1,0
3620,23,Red,1,0,0,1,0
3621,3,Red,1,0,0,1,0
3622,13,Black,0,1,0,1,0
3623,2,Black,0,1,1,0,0
3624,3,Red,1,0,0,1,0
3625,27,Red,1,0,0,1,0
3626,21,Red,1,0,0,1,0
3627,17,Black,0,1,0,1,0
3628,31,Black,0,1,0,1,0
3629,20,Black,0,1,1,0,0
3630,10,Black,0,1,1,0,0
3631,1,Red,1,0,0,1,0
3632,36,Red,1,0,1,0,0
3633,24,Black,0,1,1,0,0
3634,35,Black,0,1,0,1,0
3635,12,Red,1,0,1,0,0
3636,8,Black,0,1,1,0,0
3637,10,Black,0,1,1,0,0
3638,5,Red,1,0,0,1,0
3639,17,Black,0,1,0,1,0
3640,3,Red,1,0,0,1,0
3641,32,Red,1,0,1,0,0
3642,9,Red,1,0,0,1,0
3643,32,Red,1,0,1,0,0
3644,16,Red,1,0,1,0,0
3645,13,Black,0,1,0,1,0
3646,9,Red,1,0,0,1,0
3647,15,Black,0,1,0,1,0
3648,16,Red,1,0,1,0,0
3649,6,Black,0,1,1,0,0
3650,28,Black,0,1,1,0,0
3651,36,Red,1,0,1,0,0
3652,8,Black,0,1,1,0,0
3653,13,Black,0,1,0,1,0
3654,21,Red,1,0,0,1,0
3655,34,Red,1,0,1,0,0
3656,15,Black,0,1,0,1,0
3657,3,Red,1,0,0,1,0
3658,6,Black,0,1,1,0,0
3659,24,Black,0,1,1,0,0
3660,13,Black,0,1,0,1,0
3661,28,Black,0,1,1,0,0
3662,32,Red,1,0,1,0,0
3663,13,Black,0,1,0,1,0
3664,32,Red,1,0,1,0,0
3665,2,Black,0,1,1,0,0
3666,11,Black,0,1,0,1,0
3667,8,Black,0,1,1,0,0
3668,36,Red,1,0,1,0,0
3669,36,Red,1,0,1,0,0
3670,25,Red,1,0,0,1,0
3671,30,Red,1,0,1,0,0
3672,35,Black,0,1,0,1,0
3673,5,Red,1,0,0,1,0
3674,29,Black,0,1,0,1,0
3675,6,Black,0,1,1,0,0
3676,32,Red,1,0,1,0,0
3677,16,Red,1,0,1,0,0
3678,7,Red,1,0,0,1,0
3679,13,Black,0,1,0,1,0
3680,7,Red,1,0,0,1,0
3681,12,Red,1,0,1,0,0
3682,28,Black,0,1,1,0,0
3683,4,Black,0,1,1,0,0
3684,17,Black,0,1,0,1,0
3685,32,Red,1,0,1,0,0
3686,25,Red,1,0,0,1,0
3687,36,Red,1,0,1,0,0
3688,26,Black,0,1,1,0,0
3689,34,Red,1,0,1,0,0
3690,25,Red,1,0,0,1,0
3691,15,Black,0,1,0,1,0
3692,12,Red,1,0,1,0,0
3693,31,Black,0,1,0,1,0
3694,1,Red,1,0,0,1,0
3695,10,Black,0,1,1,0,0
3696,34,Red,1,0,1,0,0
3697,28,Black,0,1,1,0,0
3698,28,Black,0,1,1,0,0
3699,26,Black,0,1,1,0,0
3700,3,Red,1,0,0,1,0
3701,9,Red,1,0,0,1,0
3702,21,Red,1,0,0,1,0
3703,2,Black,0,1,1,0,0
3704,8,Black,0,1,1,0,0
3705,4,Black,0,1,1,0,0
3706,18,Red,1,0,1,0,0
3707,23,Red,1,0,0,1,0
3708,3,Red,1,0,0,1,0
3709,19,Red,1,0,0,1,0
3710,3,Red,1,0,0,1,0
3711,19,Red,1,0,0,1,0
3712,19,Red,1,0,0,1,0
3713,21,Red,1,0,0,1,0
3714,14,Red,1,0,1,0,0
3715,32,Red,1,0,1,0,0
3716,4,Black,0,1,1,0,0
3717,28,Black,0,1,1,0,0
3718,31,Black,0,1,0,1,0
3719,3,Red,1,0,0,1,0
3720,35,Black,0,1,0,1,0
3721,14,Red,1,0,1,0,0
3722,36,Red,1,0,1,0,0
3723,12,Red,1,0,1,0,0
3724,34,Red,1,0,1,0,0
3725,11,Black,0,1,0,1,0
3726,30,Red,1,0,1,0,0
3727,27,Red,1,0,0,1,0
3728,7,Red,1,0,0,1,0
3729,8,Black,0,1,1,0,0
3730,35,Black,0,1,0,1,0
3731,22,Black,0,1,1,0,0
3732,9,Red,1,0,0,1,0
3733,18,Red,1,0,1,0,0
3734,22,Black,0,1,1,0,0
3735,25,Red,1,0,0,1,0
3736,24,Black,0,1,1,0,0
3737,33,Black,0,1,0,1,0
3738,32,Red,1,0,1,0,0
3739,22,Black,0,1,1,0,0
3740,12,Red,1,0,1,0,0
3741,1,Red,1,0,0,1,0
3742,3,Red,1,0,0,1,0
3743,2,Black,0,1,1,0,0
3744,27,Red,1,0,0,1,0
3745,4,Black,0,1,1,0,0
3746,10,Black,0,1,1,0,0
3747,34,Red,1,0,1,0,0
3748,9,Red,1,0,0,1,0
3749,22,Black,0,1,1,0,0
3750,15,Black,0,1,0,1,0
3751,25,Red,1,0,0,1,0
3752,17,Black,0,1,0,1,0
3753,35,Black,0,1,0,1,0
3754,17,Black,0,1,0,1,0
3755,36,Red,1,0,1,0,0
3756,22,Black,0,1,1,0,0
3757,20,Black,0,1,1,0,0
3758,10,Black,0,1,1,0,0
3759,13,Black,0,1,0,1,0
3760,11,Black,0,1,0,1,0
3761,13,Black,0,1,0,1,0
3762,18,Red,1,0,1,0,0
3763,15,Black,0,1,0,1,0
3764,16,Red,1,0,1,0,0
3765,26,Black,0,1,1,0,0
3766,30,Red,1,0,1,0,0
3767,7,Red,1,0,0,1,0
3768,36,Red,1,0,1,0,0
3769,34,Red,1,0,1,0,0
3770,24,Black,0,1,1,0,0
3771,27,Red,1,0,0,1,0
3772,21,Red,1,0,0,1,0
3773,31,Black,0,1,0,1,0
3774,32,Red,1,0,1,0,0
3775,12,Red,1,0,1,0,0
3776,12,Red,1,0,1,0,0
3777,31,Black,0,1,0,1,0
3778,20,Black,0,1,1,0,0
3779,23,Red,1,0,0,1,0
3780,5,Red,1,0,0,1,0
3781,17,Black,0,1,0,1,0
3782,23,Red,1,0,0,1,0
3783,21,Red,1,0,0,1,0
3784,11,Black,0,1,0,1,0
3785,3,Red,1,0,0,1,0
3786,18,Red,1,0,1,0,0
3787,15,Black,0,1,0,1,0
3788,2,Black,0,1,1,0,0
3789,9,Red,1,0,0,1,0
3790,14,Red,1,0,1,0,0
3791,5,Red,1,0,0,1,0
3792,3,Red,1,0,0,1,0
3793,1,Red,1,0,0,1,0
3794,33,Black,0,1,0,1,0
3795,7,Red,1,0,0,1,0
3796,27,Red,1,0,0,1,0
3797,32,Red,1,0,1,0,0
3798,24,Black,0,1,1,0,0
3799,36,Red,1,0,1,0,0
3800,36,Red,1,0,1,0,0
3801,2,Black,0,1,1,0,0
3802,34,Red,1,0,1,0,0
3803,18,Red,1,0,1,0,0
3804,26,Black,0,1,1,0,0
3805,3,Red,1,0,0,1,0
3806,11,Black,0,1,0,1,0
3807,6,Black,0,1,1,0,0
3808,31,Black,0,1,0,1,0
3809,8,Black,0,1,1,0,0
3810,31,Black,0,1,0,1,0
3811,24,Black,0,1,1,0,0
3812,5,Red,1,0,0,1,0
3813,3,Red,1,0,0,1,0
3814,30,Red,1,0,1,0,0
3815,15,Black,0,1,0,1,0
3816,5,Red,1,0,0,1,0
3817,12,Red,1,0,1,0,0
3818,10,Black,0,1,1,0,0
3819,25,Red,1,0,0,1,0
3820,34,Red,1,0,1,0,0
3821,11,Black,0,1,0,1,0
3822,30,Red,1,0,1,0,0
3823,12,Red,1,0,1,0,0
3824,2,Black,0,1,1,0,0
3825,33,Black,0,1,0,1,0
3826,29,Black,0,1,0,1,0
3827,10,Black,0,1,1,0,0
3828,36,Red,1,0,1,0,0
3829,4,Black,0,1,1,0,0
3830,3,Red,1,0,0,1,0
3831,4,Black,0,1,1,0,0
3832,23,Red,1,0,0,1,0
3833,27,Red,1,0,0,1,0
3834,1,Red,1,0,0,1,0
3835,27,Red,1,0,0,1,0
3836,33,Black,0,1,0,1,0
3837,6,Black,0,1,1,0,0
3838,19,Red,1,0,0,1,0
3839,30,Red,1,0,1,0,0
3840,14,Red,1,0,1,0,0
3841,17,Black,0,1,0,1,0
3842,26,Black,0,1,1,0,0
3843,21,Red,1,0,0,1,0
3844,9,Red,1,0,0,1,0
3845,3,Red,1,0,0,1,0
3846,33,Black,0,1,0,1,0
3847,11,Black,0,1,0,1,0
3848,23,Red,1,0,0,1,0
3849,24,Black,0,1,1,0,0
3850,0,Green,0,0,0,0,1
3851,28,Black,0,1,1,0,0
3852,0,Green,0,0,0,0,1
3853,8,Black,0,1,1,0,0
3854,9,Red,1,0,0,1,0
3855,34,Red,1,0,1,0,0
3856,12,Red,1,0,1,0,0
3857,12,Red,1,0,1,0,0
